vintage,state_fips,measure,cut,wage_bill_usd,share_of_bill_scored,share_of_bill_exposed,occupations
2024,11,eloundou_beta,0.4782608695652174,75028206300.0,0.9741444132058372,0.5260935305822102,440
2024,12,eloundou_beta,0.4782608695652174,606717113100.0,0.9637180789453489,0.39188774534421217,750
2024,13,eloundou_beta,0.4782608695652174,299006945200.0,0.9495405466588474,0.4254189824336449,732
2024,15,eloundou_beta,0.4782608695652174,39623242400.0,0.9572100540666505,0.3043805374669312,510
2024,16,eloundou_beta,0.4782608695652174,46999924600.0,0.9508087806591928,0.3543294934980334,609
2024,17,eloundou_beta,0.4782608695652174,408224914100.0,0.9511137708388093,0.36460989285911316,715
2024,18,eloundou_beta,0.4782608695652174,185984047000.0,0.9370534807213868,0.33031454157714646,738
2024,19,eloundou_beta,0.4782608695652174,90169742800.0,0.9456628515524611,0.3607101053002282,691
2024,20,eloundou_beta,0.4782608695652174,82579300400.0,0.948552386864251,0.37041670553760836,654
2024,21,eloundou_beta,0.4782608695652174,109762713200.0,0.9363581375100338,0.32344804647873215,697
2024,22,eloundou_beta,0.4782608695652174,103591472600.0,0.9372987144889762,0.30944548502977215,659
2024,23,eloundou_beta,0.4782608695652174,39005129600.0,0.9456239468564668,0.3361988840062361,605
2024,24,eloundou_beta,0.4782608695652174,205286049100.0,0.9530463222305738,0.451197372913358,708
2024,25,eloundou_beta,0.4782608695652174,295656016400.0,0.9549622177078079,0.4280847964497863,669
2024,26,eloundou_beta,0.4782608695652174,275955232000.0,0.9383485916295292,0.3809674828699505,755
2024,27,eloundou_beta,0.4782608695652174,199411376800.0,0.9283713134666046,0.4027103750766839,699
2024,28,eloundou_beta,0.4782608695652174,56320216400.0,0.9499276160451685,0.30518835628450236,638
2024,29,eloundou_beta,0.4782608695652174,170845518700.0,0.9437225560660842,0.36134203567059076,710
2024,30,eloundou_beta,0.4782608695652174,28509856500.0,0.9505808140423295,0.3415768472767787,583
2024,31,eloundou_beta,0.4782608695652174,60359658200.0,0.9622067608063427,0.3655717077483954,644
2024,32,eloundou_beta,0.4782608695652174,87746031800.0,0.9589110718053007,0.30994830400710494,631
2024,33,eloundou_beta,0.4782608695652174,43743168400.0,0.9478509654549852,0.3821523640569581,598
2024,34,eloundou_beta,0.4782608695652174,318774786500.0,0.9523379707447471,0.4281578985344024,711
2024,35,eloundou_beta,0.4782608695652174,49828471700.0,0.9458751410993005,0.36706716820485163,610
2024,36,eloundou_beta,0.4782608695652174,761612876700.0,0.9391761977545356,0.41758552731431803,751
2024,37,eloundou_beta,0.4782608695652174,299615851900.0,0.9564387647808563,0.4236645394572405,740
2024,38,eloundou_beta,0.4782608695652174,25440813900.0,0.9374270922991186,0.30312501265781217,539
2024,39,eloundou_beta,0.4782608695652174,340125146900.0,0.9459083444206224,0.3564926042784321,758
2024,40,eloundou_beta,0.4782608695652174,91811404600.0,0.9610172721396313,0.34604930870159256,673
2024,41,eloundou_beta,0.4782608695652174,134637520500.0,0.9377757227785549,0.3806999506044672,717
2024,42,eloundou_beta,0.4782608695652174,380182591800.0,0.9452657429645099,0.38260784351965776,760
2024,44,eloundou_beta,0.4782608695652174,32359118000.0,0.9559250038891666,0.39693039673952224,484
2024,45,eloundou_beta,0.4782608695652174,127891581600.0,0.9500885115334284,0.36641286967517217,700
2024,46,eloundou_beta,0.4782608695652174,24248800800.0,0.9595423209546923,0.33263150070037284,555
2024,47,eloundou_beta,0.4782608695652174,190168149200.0,0.9409434090448623,0.3782379704262562,716
2024,48,eloundou_beta,0.4782608695652174,868306838700.0,0.9585245656317551,0.3986532891978641,775
2024,49,eloundou_beta,0.4782608695652174,105885273500.0,0.954540065479455,0.4234479898746846,686
2024,50,eloundou_beta,0.4782608695652174,19045809200.0,0.9333622117772764,0.34944203680891617,524
2024,51,eloundou_beta,0.4782608695652174,285859960700.0,0.9558177627637238,0.4554291977544177,712
2024,53,eloundou_beta,0.4782608695652174,284866604900.0,0.9479355851304282,0.4569773338705996,743
2024,54,eloundou_beta,0.4782608695652174,37930381300.0,0.9472681810346051,0.3152854492360201,628
2024,55,eloundou_beta,0.4782608695652174,179080281600.0,0.9394508049511577,0.3764080536742586,727
2024,56,eloundou_beta,0.4782608695652174,16189787000.0,0.9531338058987434,0.27516524768305695,498
2024,66,eloundou_beta,0.4782608695652174,2040905800.0,0.9623527945287823,0.33280027396152706,195
2024,72,eloundou_beta,0.4782608695652174,32714500400.0,0.9399684122946288,0.39184579408328235,529
2024,78,eloundou_beta,0.4782608695652174,1410007300.0,0.9640486258475399,0.3278420405092092,166
2019,01,felten_aioe,0.8410071,86288055800.0,0.8262046889228903,0.34947155615871656,665
2019,02,felten_aioe,0.8410071,17907221900.0,0.8139911696743982,0.3609930983611399,476
2019,04,felten_aioe,0.8410071,143315055400.0,0.7948251262372258,0.41143586555704253,663
2019,05,felten_aioe,0.8410071,50658935100.0,0.8157557678309744,0.3464185666227836,611
2019,06,felten_aioe,0.8410071,1051138444700.0,0.7672807127991443,0.421814870213717,753
2019,08,felten_aioe,0.8410071,152325200100.0,0.7606114288636342,0.4203728991072654,674
2019,09,felten_aioe,0.8410071,100690044800.0,0.7997325352267596,0.4542733299243095,610
2019,10,felten_aioe,0.8410071,21878550900.0,0.7790282216542961,0.4189696137562381,442
2019,11,felten_aioe,0.8410071,60445311900.0,0.7460940688768288,0.6415603353954794,440
2019,12,felten_aioe,0.8410071,412431613400.0,0.8090291652216008,0.39692671949339586,726
2019,13,felten_aioe,0.8410071,210322270500.0,0.7872683525447202,0.3997593752640301,676
2019,15,felten_aioe,0.8410071,33281108500.0,0.8261780222855257,0.31912351169367154,509
2019,16,felten_aioe,0.8410071,31545973400.0,0.8321613147622828,0.35845634798045556,576
2019,17,felten_aioe,0.8410071,329713047800.0,0.8045482681683549,0.41344941731637913,710
2019,18,felten_aioe,0.8410071,140606401800.0,0.8045386828183523,0.33479895372879687,692
2019,19,felten_aioe,0.8410071,72594127100.0,0.8098214297558515,0.37522492876207614,659
2019,20,felten_aioe,0.8410071,63801295400.0,0.8004923282482443,0.3847192833278648,628
2019,21,felten_aioe,0.8410071,81941549500.0,0.8094435143675187,0.34283891581993,658
2019,22,felten_aioe,0.8410071,82760175800.0,0.8285568250327472,0.3082539754831265,670
2019,23,felten_aioe,0.8410071,29071787900.0,0.7948796262372291,0.35666153389599986,577
2019,24,felten_aioe,0.8410071,158676587000.0,0.7452520402395597,0.4449053153868213,680
2019,25,felten_aioe,0.8410071,234695965800.0,0.7922990161597401,0.47352821275403556,687
2019,26,felten_aioe,0.8410071,217451752800.0,0.7989569036023885,0.37555820572969634,692
2019,27,felten_aioe,0.8410071,158437975100.0,0.7765521007343397,0.41001899548499166,678
2019,28,felten_aioe,0.8410071,44430761800.0,0.838423569410867,0.3103663299966523,618
2019,29,felten_aioe,0.8410071,132133834700.0,0.7974707858834282,0.3873162535864425,674
2019,30,felten_aioe,0.8410071,20494600700.0,0.8158457559019435,0.3324104525283526,555
2019,31,felten_aioe,0.8410071,46451961700.0,0.8161971876421313,0.38189009560211995,612
2019,32,felten_aioe,0.8410071,63853742600.0,0.8106078562104518,0.30853869070201373,590
2019,33,felten_aioe,0.8410071,34986243900.0,0.7952990117924605,0.40909504899655935,590
2019,34,felten_aioe,0.8410071,239672613600.0,0.775349822863533,0.4276153959402442,674
2019,35,felten_aioe,0.8410071,37303165700.0,0.79093225591843,0.3572962489472289,581
2019,36,felten_aioe,0.8410071,601059853400.0,0.8044771983435219,0.4765076465446552,725
2019,37,felten_aioe,0.8410071,215833349800.0,0.791740201217041,0.3989625425291137,703
2019,38,felten_aioe,0.8410071,20601530100.0,0.8277071808370194,0.3159873991340294,515
2019,39,felten_aioe,0.8410071,267764542200.0,0.7972627867230735,0.3953903091198767,725
2019,40,felten_aioe,0.8410071,72058674300.0,0.8352350814758189,0.3726272568008238,665
2019,41,felten_aioe,0.8410071,100984543600.0,0.7901435155864783,0.3809534258678549,678
2019,42,felten_aioe,0.8410071,301395693400.0,0.8046428044946975,0.4083522865942187,730
2019,44,felten_aioe,0.8410071,25918976800.0,0.7972868898127182,0.4230632402433263,463
2019,45,felten_aioe,0.8410071,92523030300.0,0.828333372258777,0.36063548437946635,647
2019,46,felten_aioe,0.8410071,17849673500.0,0.8405473691157432,0.3332297663609217,522
2019,47,felten_aioe,0.8410071,135713494400.0,0.8152960152501976,0.3735781623767458,705
2019,48,felten_aioe,0.8410071,623837321900.0,0.7981056040116346,0.409436856018327,746
2019,49,felten_aioe,0.8410071,72908521800.0,0.8004738699831931,0.40896268697039045,657
2019,50,felten_aioe,0.8410071,14311520100.0,0.8055874022774142,0.37434439289669186,473
2019,51,felten_aioe,0.8410071,212901713900.0,0.750628736014135,0.44962383251560345,635
2019,53,felten_aioe,0.8410071,202303672200.0,0.7525094183633905,0.38762864058782925,701
2019,54,felten_aioe,0.8410071,29642622400.0,0.811418874330093,0.3171333783510896,591
2019,55,felten_aioe,0.8410071,138606513800.0,0.7931462345170102,0.3693222194382093,674
2019,56,felten_aioe,0.8410071,13338848900.0,0.8394706907580308,0.2725562835595611,491
2019,66,felten_aioe,0.8410071,1980474300.0,0.8511422743531688,0.38405486640468506,231
2019,72,felten_aioe,0.8410071,25007627400.0,0.8268983326263091,0.3917222060075211,518
2019,78,felten_aioe,0.8410071,1205957700.0,0.8719628391609424,0.34979249209476715,146
2020,01,felten_aioe,0.8410071,88099014400.0,0.8293977894944532,0.36175500373223285,675
2020,02,felten_aioe,0.8410071,17493410600.0,0.8116957764656825,0.36801642894707515,461
2020,04,felten_aioe,0.8410071,149355644700.0,0.7864941076445302,0.4091209850343544,653
2020,05,felten_aioe,0.8410071,51668069700.0,0.8092973928151219,0.3415247030718221,606
2020,06,felten_aioe,0.8410071,1069148979400.0,0.7606872375788193,0.43005834650203995,745
2020,08,felten_aioe,0.8410071,154840284300.0,0.7524791324604924,0.43026621928658393,679
2020,09,felten_aioe,0.8410071,97999843100.0,0.7998800204201552,0.46544735514853197,613
2020,10,felten_aioe,0.8410071,21334926200.0,0.780758838528347,0.43519235215617447,430
2020,11,felten_aioe,0.8410071,62780116400.0,0.7062436539222473,0.6545996393509226,418
2020,12,felten_aioe,0.8410071,413973437500.0,0.8038944324779292,0.40441129633199124,726
2020,13,felten_aioe,0.8410071,213269750900.0,0.7742774556783149,0.406052177687167,681
2020,15,felten_aioe,0.8410071,31815021300.0,0.8145868222316733,0.3362813453882298,496
2020,16,felten_aioe,0.8410071,32628892800.0,0.816860295057269,0.3630492825133088,571
2020,17,felten_aioe,0.8410071,324057100400.0,0.8017259303354551,0.42140503378179467,707
2020,18,felten_aioe,0.8410071,138136085000.0,0.79785304107902,0.33419118922171437,680
2020,19,felten_aioe,0.8410071,71025028500.0,0.8042270591978714,0.3678320293340174,651
2020,20,felten_aioe,0.8410071,63483492000.0,0.7940270866007182,0.3924652376213924,622
2020,21,felten_aioe,0.8410071,79906413800.0,0.8081725074239284,0.34228250189350373,645
2020,22,felten_aioe,0.8410071,80010858400.0,0.8248856945146835,0.3174062047524756,656
2020,23,felten_aioe,0.8410071,28892979300.0,0.7902985207205683,0.36582688415702586,569
2020,24,felten_aioe,0.8410071,155024277900.0,0.7345569722534409,0.45315032485656653,660
2020,25,felten_aioe,0.8410071,231881480600.0,0.7849197548206444,0.48351994636923123,678
2020,26,felten_aioe,0.8410071,206722114100.0,0.7960605696030854,0.38736253126933834,688
2020,27,felten_aioe,0.8410071,156573080100.0,0.7676469660252918,0.4207384552581443,682
2020,28,felten_aioe,0.8410071,44143616600.0,0.8367788175289652,0.3099491769865678,622
2020,29,felten_aioe,0.8410071,132018200100.0,0.7934387290589944,0.3850284800039085,658
2020,30,felten_aioe,0.8410071,20936183200.0,0.8066876248962132,0.3391900231819486,559
2020,31,felten_aioe,0.8410071,46461168000.0,0.8118105898672199,0.3857843842000816,600
2020,32,felten_aioe,0.8410071,61027272900.0,0.8042753471948113,0.3132865338864569,600
2020,33,felten_aioe,0.8410071,34326099400.0,0.7870933334184775,0.41722201075703896,575
2020,34,felten_aioe,0.8410071,235781270100.0,0.774809292623282,0.44114467636532007,656
2020,35,felten_aioe,0.8410071,37918563400.0,0.7826446900675568,0.3739516962064288,579
2020,36,felten_aioe,0.8410071,581654689300.0,0.7922620067837558,0.49327196408142826,722
2020,37,felten_aioe,0.8410071,217297659900.0,0.7881586257248047,0.40756994021400456,691
2020,38,felten_aioe,0.8410071,20362307500.0,0.8228625365764661,0.3124091664886144,512
2020,39,felten_aioe,0.8410071,261472593200.0,0.7926145679883057,0.39108744145720065,720
2020,40,felten_aioe,0.8410071,72944748500.0,0.8284388162637918,0.3739834246719811,644
2020,41,felten_aioe,0.8410071,101313508400.0,0.781000787057928,0.3897423332395394,678
2020,42,felten_aioe,0.8410071,294978299700.0,0.7972963378634594,0.41418753272722486,714
2020,44,felten_aioe,0.8410071,25333905900.0,0.8000531611669087,0.43020113776216423,475
2020,45,felten_aioe,0.8410071,92197928000.0,0.8234034717135943,0.36851822091900566,637
2020,46,felten_aioe,0.8410071,18003343300.0,0.8340058815631206,0.33863172342566356,506
2020,47,felten_aioe,0.8410071,136663961900.0,0.8090161814634177,0.3793835669421057,688
2020,48,felten_aioe,0.8410071,632151069900.0,0.7936105343922949,0.4126054249734392,749
2020,49,felten_aioe,0.8410071,74702025300.0,0.7947388489345282,0.41128706659649533,639
2020,50,felten_aioe,0.8410071,13928989600.0,0.7935138166805724,0.38326570504824836,476
2020,51,felten_aioe,0.8410071,212520812600.0,0.7333491538701185,0.4528770235579093,638
2020,53,felten_aioe,0.8410071,205264927400.0,0.7238546598389803,0.3917117511284219,690
2020,54,felten_aioe,0.8410071,28933186700.0,0.7985962500286911,0.3304318305344102,578
2020,55,felten_aioe,0.8410071,137077186300.0,0.788387666956365,0.36818365028200883,663
2020,56,felten_aioe,0.8410071,13029471400.0,0.8342509965523237,0.2758526785490452,469
2020,66,felten_aioe,0.8410071,2040705500.0,0.835610625835036,0.3676884572872997,226
2020,72,felten_aioe,0.8410071,24006162600.0,0.8259787176481093,0.3931908102302074,491
2020,78,felten_aioe,0.8410071,1232643000.0,0.8446505598133441,0.368815387869175,145
2021,01,felten_aioe,0.8410071,90502996200.0,0.8433434715391224,0.3717554921079643,665
2021,02,felten_aioe,0.8410071,18022563800.0,0.8251944653956503,0.37512745577044465,508
2021,04,felten_aioe,0.8410071,156895347100.0,0.8052212760616659,0.40576352983669867,708
2021,05,felten_aioe,0.8410071,54334671700.0,0.8299567603718493,0.35717033363743583,646
2021,06,felten_aioe,0.8410071,1108510959000.0,0.7946571073096625,0.45562421621472626,776
2021,08,felten_aioe,0.8410071,162713555200.0,0.787823138290079,0.45049740917282294,727
2021,09,felten_aioe,0.8410071,102086579500.0,0.8225223091150782,0.46452891100073396,653
2021,10,felten_aioe,0.8410071,23930521100.0,0.7967338997895871,0.44684618597460035,487
2021,11,felten_aioe,0.8410071,63304049000.0,0.8305454553151884,0.6995643800933665,440
2021,12,felten_aioe,0.8410071,442262349400.0,0.8252707061660628,0.42855262511878894,767
2021,13,felten_aioe,0.8410071,226162568200.0,0.8025018629055345,0.4290007046622677,723
2021,15,felten_aioe,0.8410071,31242227100.0,0.8274449070885859,0.36175406750699135,551
2021,16,felten_aioe,0.8410071,35344534400.0,0.8264927377286373,0.3608945994490415,600
2021,17,felten_aioe,0.8410071,331392526700.0,0.825583591230695,0.43560560363175194,727
2021,18,felten_aioe,0.8410071,149323792100.0,0.8095800628947462,0.3375880027362163,732
2021,19,felten_aioe,0.8410071,75281568900.0,0.8226213202631594,0.38233560602245337,693
2021,20,felten_aioe,0.8410071,65852278300.0,0.8115084485998717,0.39200340124789895,647
2021,21,felten_aioe,0.8410071,86457313000.0,0.8255596597132275,0.3489824324577022,694
2021,22,felten_aioe,0.8410071,84491641100.0,0.856906008184992,0.339635236779119,687
2021,23,felten_aioe,0.8410071,30667718100.0,0.8218521220853403,0.37936390308693474,608
2021,24,felten_aioe,0.8410071,163956094900.0,0.7638970669336185,0.47240077374387185,708
2021,25,felten_aioe,0.8410071,244052860300.0,0.7950973672731013,0.4793765511838346,705
2021,26,felten_aioe,0.8410071,222720159900.0,0.8047167422135099,0.39163645656999047,739
2021,27,felten_aioe,0.8410071,162774648600.0,0.791034581290443,0.42950039304016946,716
2021,28,felten_aioe,0.8410071,46245226400.0,0.8504118924585912,0.31021829882585567,655
2021,29,felten_aioe,0.8410071,137415844300.0,0.8185052151224166,0.38767139750787444,700
2021,30,felten_aioe,0.8410071,22441420200.0,0.835946804293607,0.36341463798172835,602
2021,31,felten_aioe,0.8410071,49281858900.0,0.8177451784392816,0.3892690453307044,657
2021,32,felten_aioe,0.8410071,63241437700.0,0.8568037139990573,0.3455221442854414,628
2021,33,felten_aioe,0.8410071,36771631000.0,0.7969234489490009,0.42529026665995545,599
2021,34,felten_aioe,0.8410071,250932146700.0,0.8052389136158457,0.4726678432037317,706
2021,35,felten_aioe,0.8410071,38108913300.0,0.8184278663228112,0.37933497245022046,611
2021,36,felten_aioe,0.8410071,605297378300.0,0.8047073176956464,0.49966582833612727,756
2021,37,felten_aioe,0.8410071,232485185300.0,0.8067670512336943,0.41384637731678453,726
2021,38,felten_aioe,0.8410071,20597533900.0,0.8390605246194061,0.3077954066296222,542
2021,39,felten_aioe,0.8410071,275588711400.0,0.8054264848962895,0.39742064511334874,757
2021,40,felten_aioe,0.8410071,74420435700.0,0.8340806166497625,0.38144640043995937,690
2021,41,felten_aioe,0.8410071,106611502400.0,0.7933582774460554,0.4069445870967851,715
2021,42,felten_aioe,0.8410071,307937285400.0,0.8111495727954482,0.4162082343429045,758
2021,44,felten_aioe,0.8410071,26734250600.0,0.8095587276345797,0.4574729496505372,484
2021,45,felten_aioe,0.8410071,96536728900.0,0.8424628566423282,0.36381984251435934,666
2021,46,felten_aioe,0.8410071,18976706700.0,0.8511962246852874,0.3474679789873783,539
2021,47,felten_aioe,0.8410071,146100206200.0,0.8273304326109843,0.392892232536797,733
2021,48,felten_aioe,0.8410071,652982967800.0,0.8090118098789406,0.41507892933043805,769
2021,49,felten_aioe,0.8410071,81440716300.0,0.80860980344791,0.4218405741001741,681
2021,50,felten_aioe,0.8410071,15240769200.0,0.8150163641346921,0.39777882923626395,525
2021,51,felten_aioe,0.8410071,227060708900.0,0.7604198028644488,0.46863947480995316,717
2021,53,felten_aioe,0.8410071,214766859300.0,0.764232158234108,0.42906159666847715,726
2021,54,felten_aioe,0.8410071,30041595700.0,0.8320829309343245,0.3427473444018444,611
2021,55,felten_aioe,0.8410071,144633638000.0,0.80832604860565,0.3813506514940911,704
2021,56,felten_aioe,0.8410071,13184063200.0,0.8485026603938003,0.29148982256422834,493
2021,66,felten_aioe,0.8410071,1823538400.0,0.8760866785146942,0.4080336123870532,204
2021,72,felten_aioe,0.8410071,25296721500.0,0.8729354157612875,0.4061311829720569,536
2021,78,felten_aioe,0.8410071,1220152400.0,0.9003155671373511,0.35755226430562803,162
2022,01,felten_aioe,0.8410071,99728616000.0,0.8367868085124134,0.3629029284059072,685
2022,02,felten_aioe,0.8410071,19014277900.0,0.8295432560181526,0.3683236580404974,514
2022,04,felten_aioe,0.8410071,175251270900.0,0.7972025109005928,0.3986867404562815,699
2022,05,felten_aioe,0.8410071,58490382000.0,0.8314253119427396,0.3567701534975127,643
2022,06,felten_aioe,0.8410071,1257630062100.0,0.7833227037011363,0.45628990817422227,772
2022,08,felten_aioe,0.8410071,185493770600.0,0.7730699032973348,0.4524112821186477,722
2022,09,felten_aioe,0.8410071,109625558200.0,0.817158012883897,0.4599537111738905,644
2022,10,felten_aioe,0.8410071,26102246800.0,0.8026355263792847,0.4426009832868387,500
2022,11,felten_aioe,0.8410071,68847390500.0,0.831438251824519,0.6839836827814594,462
2022,12,felten_aioe,0.8410071,508045636100.0,0.8181157924918943,0.4262121479483163,756
2022,13,felten_aioe,0.8410071,260150300400.0,0.8099959660857651,0.4439245124372666,730
2022,15,felten_aioe,0.8410071,34726441800.0,0.828094864012241,0.36277546239595515,528
2022,16,felten_aioe,0.8410071,39789313600.0,0.8107966733057692,0.36183913408553114,636
2022,17,felten_aioe,0.8410071,367921305200.0,0.8181476610504261,0.42504153693634417,727
2022,18,felten_aioe,0.8410071,162774645600.0,0.8078834121571572,0.33247970423072554,742
2022,19,felten_aioe,0.8410071,80516238700.0,0.822789352429102,0.3753645102120733,698
2022,20,felten_aioe,0.8410071,72176031700.0,0.8051351193917191,0.3909607781497425,653
2022,21,felten_aioe,0.8410071,95095442700.0,0.8168920254682194,0.3438310199605192,701
2022,22,felten_aioe,0.8410071,92133904700.0,0.8574434216940335,0.33480983808141684,687
2022,23,felten_aioe,0.8410071,33408352300.0,0.818422876844483,0.372115848726771,617
2022,24,felten_aioe,0.8410071,179707226100.0,0.7626854833524137,0.4797068603468899,703
2022,25,felten_aioe,0.8410071,260249262800.0,0.8001629778295763,0.4720847464374245,687
2022,26,felten_aioe,0.8410071,243809314300.0,0.8022652008254305,0.39526743105883194,757
2022,27,felten_aioe,0.8410071,178188906100.0,0.7864945358683023,0.4287829925035785,721
2022,28,felten_aioe,0.8410071,49627604800.0,0.8554477648294644,0.31227611027243257,659
2022,29,felten_aioe,0.8410071,151835735700.0,0.8135263482640075,0.3920869966521919,715
2022,30,felten_aioe,0.8410071,24464076400.0,0.8387794848449704,0.3575379225541969,593
2022,31,felten_aioe,0.8410071,52861811500.0,0.8152848431991401,0.39175485059102255,663
2022,32,felten_aioe,0.8410071,75161740200.0,0.8462923534066871,0.3360134129856171,629
2022,33,felten_aioe,0.8410071,39941136900.0,0.8000269516614585,0.41923092787234745,601
2022,34,felten_aioe,0.8410071,282741347200.0,0.808854878371323,0.47547482294870536,702
2022,35,felten_aioe,0.8410071,42272734800.0,0.8178052085714597,0.38742534764687836,620
2022,36,felten_aioe,0.8410071,673148758800.0,0.7995145381526327,0.496938888668697,766
2022,37,felten_aioe,0.8410071,258360500700.0,0.8058723219528116,0.41642384952334655,730
2022,38,felten_aioe,0.8410071,21838133800.0,0.8378441293367294,0.30400917263149435,529
2022,39,felten_aioe,0.8410071,302556114500.0,0.8061128320049206,0.38770415706810035,762
2022,40,felten_aioe,0.8410071,79892092600.0,0.8320540373478714,0.3706916537857197,691
2022,41,felten_aioe,0.8410071,117465106000.0,0.786169468063137,0.40378684767985745,717
2022,42,felten_aioe,0.8410071,329059738800.0,0.8170189345570587,0.4100287119373472,753
2022,44,felten_aioe,0.8410071,28138023400.0,0.8235572972051761,0.4210233128684511,491
2022,45,felten_aioe,0.8410071,108311154600.0,0.8188291079301263,0.375030092038235,701
2022,46,felten_aioe,0.8410071,20998484200.0,0.8375449547924988,0.3517113451054915,554
2022,47,felten_aioe,0.8410071,162562416700.0,0.8230010288718844,0.3912386357410653,730
2022,48,felten_aioe,0.8410071,732071332200.0,0.8098420837192838,0.4165498068610038,780
2022,49,felten_aioe,0.8410071,91115814100.0,0.8053555074365516,0.4158953614330667,697
2022,50,felten_aioe,0.8410071,16153141200.0,0.8133322019125295,0.3952245028701342,511
2022,51,felten_aioe,0.8410071,247881692700.0,0.7578340229722015,0.46634774622106956,724
2022,53,felten_aioe,0.8410071,242748556600.0,0.7579062799667333,0.43337684868722515,743
2022,54,felten_aioe,0.8410071,32685615700.0,0.8272643369541911,0.3504767751344894,609
2022,55,felten_aioe,0.8410071,154431841600.0,0.8051166696700196,0.3773274728527176,733
2022,56,felten_aioe,0.8410071,13957948500.0,0.8558736550718754,0.2868401174983889,495
2022,66,felten_aioe,0.8410071,1755815400.0,0.8665808489890224,0.40849005886079776,185
2022,72,felten_aioe,0.8410071,28541588000.0,0.8672295458823104,0.4078434789013771,539
2022,78,felten_aioe,0.8410071,1172846900.0,0.9022756508117129,0.36726993118328016,160
2023,01,felten_aioe,0.8410071,107127317400.0,0.8322639226285713,0.3671203892186188,689
2023,02,felten_aioe,0.8410071,20429052800.0,0.8324593052106655,0.3730978368198368,528
2023,04,felten_aioe,0.8410071,193076918600.0,0.8014095979051946,0.4049354913714505,693
2023,05,felten_aioe,0.8410071,63318142100.0,0.8332356675386405,0.3490648666323329,648
2023,06,felten_aioe,0.8410071,1365106231400.0,0.7772523454177238,0.4571625982166719,787
2023,08,felten_aioe,0.8410071,199975399500.0,0.7679151634848965,0.4528764174721894,705
2023,09,felten_aioe,0.8410071,119067326700.0,0.8110992182039138,0.45405617907586826,645
2023,10,felten_aioe,0.8410071,29480156600.0,0.804054171815356,0.4613325237025065,494
2023,11,felten_aioe,0.8410071,71561998800.0,0.8292735277818987,0.6807441010612628,449
2023,12,felten_aioe,0.8410071,563707428600.0,0.821810060496336,0.4218016120418278,746
2023,13,felten_aioe,0.8410071,284390400900.0,0.8024420535215048,0.4412080484328283,734
2023,15,felten_aioe,0.8410071,37609900800.0,0.8224811510271253,0.35877425443980365,535
2023,16,felten_aioe,0.8410071,43403697400.0,0.8108000218433004,0.3404157628129263,619
2023,17,felten_aioe,0.8410071,395275549300.0,0.8144127279567099,0.4211519471385058,727
2023,18,felten_aioe,0.8410071,176732869200.0,0.8062367602868069,0.3399398772262913,743
2023,19,felten_aioe,0.8410071,86422411100.0,0.8149062460026645,0.3742479005948281,708
2023,20,felten_aioe,0.8410071,78179745500.0,0.8023527948169132,0.3916129109283207,644
2023,21,felten_aioe,0.8410071,103558452300.0,0.8133566766331443,0.34433226825781676,708
2023,22,felten_aioe,0.8410071,96773164300.0,0.8528941943463969,0.33822808653593706,671
2023,23,felten_aioe,0.8410071,36104802100.0,0.8227185297326418,0.3670251372826955,618
2023,24,felten_aioe,0.8410071,193368128500.0,0.7690757662786192,0.4768036822517668,711
2023,25,felten_aioe,0.8410071,281603147800.0,0.796594593322227,0.4878389934502863,670
2023,26,felten_aioe,0.8410071,262622929600.0,0.7996412332306874,0.39606319291731734,772
2023,27,felten_aioe,0.8410071,190783210800.0,0.7893564888048314,0.42985120370296453,718
2023,28,felten_aioe,0.8410071,52990929500.0,0.8334194345468124,0.31262630672873987,651
2023,29,felten_aioe,0.8410071,162425804100.0,0.8138913156841192,0.38478904438638967,711
2023,30,felten_aioe,0.8410071,26828816100.0,0.8349268009630884,0.3624679072826897,597
2023,31,felten_aioe,0.8410071,57511090400.0,0.8142269338715233,0.3931510735194526,650
2023,32,felten_aioe,0.8410071,83678630400.0,0.8471686505997116,0.3238024342656685,639
2023,33,felten_aioe,0.8410071,43338541600.0,0.7916076922163897,0.3997337328453153,610
2023,34,felten_aioe,0.8410071,307662546000.0,0.7997478997654788,0.47183668890142233,718
2023,35,felten_aioe,0.8410071,46397417200.0,0.8125700755601543,0.3876064447557158,609
2023,36,felten_aioe,0.8410071,726467742000.0,0.7998592388979056,0.5006332381202911,759
2023,37,felten_aioe,0.8410071,283492937100.0,0.8025256672258732,0.42970217243976605,750
2023,38,felten_aioe,0.8410071,23887815000.0,0.8367489240853548,0.30679972714770065,529
2023,39,felten_aioe,0.8410071,326276368300.0,0.7984736392568214,0.38698223784850766,767
2023,40,felten_aioe,0.8410071,86901932700.0,0.8287778356855808,0.3629072394213624,684
2023,41,felten_aioe,0.8410071,128083902200.0,0.7815158640599256,0.40830556453314154,714
2023,42,felten_aioe,0.8410071,356278194000.0,0.8036311602051065,0.40100937278803167,753
2023,44,felten_aioe,0.8410071,30701796000.0,0.8036056815698991,0.4249052890135256,486
2023,45,felten_aioe,0.8410071,119939572000.0,0.8074913165439677,0.38075152272149665,716
2023,46,felten_aioe,0.8410071,22831529500.0,0.825629531302316,0.34217091587254056,568
2023,47,felten_aioe,0.8410071,178017210400.0,0.8203768190269316,0.3907478534371434,726
2023,48,felten_aioe,0.8410071,825853817200.0,0.8056270120004477,0.42342048037594765,778
