vintage,state_fips,soc_code,employment,wage,bill
2024,01,49-9062,760.0,56830.0,43190800.0
2024,01,49-9069,90.0,69150.0,6223500.0
2024,01,49-9071,16950.0,44240.0,749868000.0
2024,01,49-9091,520.0,41280.0,21465600.0
2024,01,49-9094,190.0,41490.0,7883100.0
2024,01,49-9095,50.0,48010.0,2400500.0
2024,01,49-9096,250.0,44030.0,11007500.0
2024,01,49-9098,1850.0,34930.0,64620500.0
2024,01,49-9099,1250.0,47870.0,59837500.0
2024,01,51-1011,19370.0,72620.0,1406649400.0
2024,01,51-2011,780.0,63980.0,49904400.0
2024,01,51-2021,260.0,53710.0,13964600.0
2024,01,51-2028,4580.0,40310.0,184619800.0
2024,01,51-2041,2150.0,51120.0,109908000.0
2024,01,51-2051,220.0,37580.0,8267600.0
2024,01,51-2090,51030.0,42550.0,2171326500.0
2024,01,51-3011,1660.0,32300.0,53618000.0
2024,01,51-3021,2350.0,34960.0,82156000.0
2024,01,51-3022,9560.0,29690.0,283836400.0
2024,01,51-3023,210.0,33340.0,7001400.0
2024,01,51-3092,1160.0,37290.0,43256400.0
2024,01,51-3093,320.0,28270.0,9046400.0
2024,01,51-3099,360.0,36630.0,13186800.0
2024,01,51-4021,1940.0,43490.0,84370600.0
2024,01,51-4023,1490.0,56650.0,84408500.0
2024,01,51-4031,6020.0,41200.0,248024000.0
2024,01,51-4032,110.0,41840.0,4602400.0
2024,01,51-4033,1580.0,41470.0,65522600.0
2024,01,51-4034,60.0,47370.0,2842200.0
2024,01,51-4035,80.0,50310.0,4024800.0
2024,01,51-4041,5620.0,55960.0,314495200.0
2024,01,51-4051,910.0,51970.0,47292700.0
2024,01,51-4052,200.0,46120.0,9224000.0
2024,01,51-4062,160.0,50730.0,8116800.0
2024,01,51-4071,650.0,45190.0,29373500.0
2024,01,51-4072,6200.0,39000.0,241800000.0
2024,01,51-4081,1470.0,39860.0,58594200.0
2024,01,51-4111,870.0,62090.0,54018300.0
2024,01,51-4121,12570.0,49440.0,621460800.0
2024,01,51-4122,1540.0,41140.0,63355600.0
2024,01,51-4191,150.0,50190.0,7528500.0
2024,01,51-4192,140.0,47810.0,6693400.0
2024,01,51-4193,300.0,36130.0,10839000.0
2024,01,51-4194,260.0,44080.0,11460800.0
2024,01,51-4199,150.0,58720.0,8808000.0
2024,01,51-5111,80.0,37240.0,2979200.0
2024,01,51-5112,2760.0,37670.0,103969200.0
2024,01,51-5113,420.0,36060.0,15145200.0
2024,01,51-6011,2170.0,28730.0,62344100.0
2024,01,51-6021,410.0,26290.0,10778900.0
2024,01,51-6031,2650.0,31050.0,82282500.0
2024,01,51-6041,50.0,29680.0,1484000.0
2024,01,51-6052,70.0,51880.0,3631600.0
2024,01,51-6061,100.0,32610.0,3261000.0
2024,01,51-6062,130.0,34260.0,4453800.0
2024,01,51-6063,890.0,37660.0,33517400.0
2024,01,51-6064,1290.0,41460.0,53483400.0
2024,01,51-6091,650.0,56150.0,36497500.0
2024,01,51-6093,160.0,39240.0,6278400.0
2024,01,51-6099,40.0,37990.0,1519600.0
2024,01,51-7011,1930.0,41240.0,79593200.0
2024,01,51-7021,210.0,34390.0,7221900.0
2024,01,51-7041,2160.0,39790.0,85946400.0
2024,01,51-7042,2750.0,37300.0,102575000.0
2024,01,51-7099,70.0,46710.0,3269700.0
2024,01,51-8012,230.0,118520.0,27259600.0
2024,01,51-8013,730.0,97030.0,70831900.0
2024,01,51-8021,370.0,53610.0,19835700.0
2024,01,51-8031,2950.0,50810.0,149889500.0
2024,01,51-8092,250.0,70100.0,17525000.0
2024,01,51-8093,90.0,61140.0,5502600.0
2024,01,51-9011,3100.0,65170.0,202027000.0
2024,01,51-9012,270.0,42950.0,11596500.0
2024,01,51-9021,600.0,38790.0,23274000.0
2024,01,51-9022,170.0,35490.0,6033300.0
2024,01,51-9023,2340.0,48030.0,112390200.0
2024,01,51-9031,430.0,42620.0,18326600.0
2024,01,51-9032,590.0,40610.0,23959900.0
2024,01,51-9041,1320.0,42660.0,56311200.0
2024,01,51-9051,1100.0,50910.0,56001000.0
2024,01,51-9061,13080.0,42970.0,562047600.0
2024,01,51-9071,130.0,44310.0,5760300.0
2024,01,51-9081,1090.0,42540.0,46368600.0
2024,01,51-9083,180.0,34740.0,6253200.0
2024,01,51-9111,3770.0,37930.0,142996100.0
2024,01,51-9123,60.0,42130.0,2527800.0
2024,01,51-9124,4770.0,43090.0,205539300.0
2024,01,51-9151,60.0,32220.0,1933200.0
2024,01,51-9161,3530.0,52610.0,185713300.0
2024,01,51-9162,410.0,61330.0,25145300.0
2024,01,51-9191,180.0,36410.0,6553800.0
2024,01,51-9192,170.0,42190.0,7172300.0
2024,01,51-9193,170.0,42030.0,7145100.0
2024,01,51-9194,80.0,37440.0,2995200.0
2024,01,51-9195,1140.0,39300.0,44802000.0
2024,01,51-9196,3930.0,50180.0,197207400.0
2024,01,51-9198,8170.0,35550.0,290443500.0
2024,01,51-9199,660.0,39900.0,26334000.0
2024,01,53-1047,11390.0,62460.0,711419400.0
2024,01,53-2011,340.0,145930.0,49616200.0
2024,01,53-2012,1140.0,104420.0,119038800.0
2024,01,53-2021,230.0,115750.0,26622500.0
2024,01,53-2022,120.0,74230.0,8907600.0
2024,01,53-3011,330.0,27420.0,9048600.0
2024,01,53-3031,5620.0,39160.0,220079200.0
2024,01,53-3032,37490.0,54040.0,2025959600.0
2024,01,53-3033,15080.0,43240.0,652059200.0
2024,01,53-3051,11670.0,18790.0,219279300.0
2024,01,53-3052,1020.0,38400.0,39168000.0
2024,01,53-3053,2000.0,30760.0,61520000.0
2024,01,53-3099,230.0,44970.0,10343100.0
2024,01,53-4011,490.0,70230.0,34412700.0
2024,01,53-4013,50.0,57190.0,2859500.0
2024,01,53-4022,300.0,52260.0,15678000.0
2024,01,53-5011,190.0,50880.0,9667200.0
2024,01,53-5021,410.0,91710.0,37601100.0
2024,01,53-5031,100.0,84560.0,8456000.0
2024,01,53-6011,60.0,67390.0,4043400.0
2024,01,53-6021,1150.0,26350.0,30302500.0
2024,01,53-6031,2120.0,30070.0,63748400.0
2024,01,53-6032,290.0,40250.0,11672500.0
2024,01,53-6041,120.0,49640.0,5956800.0
2024,01,53-6051,160.0,78690.0,12590400.0
2024,01,53-7011,310.0,50650.0,15701500.0
2024,01,53-7021,1170.0,51470.0,60219900.0
2024,01,53-7031,110.0,53580.0,5893800.0
2024,01,53-7041,50.0,58930.0,2946500.0
2024,01,53-7051,16870.0,43930.0,741099100.0
2024,01,53-7061,6940.0,32320.0,224300800.0
2024,01,53-7062,37960.0,36380.0,1380984800.0
2024,01,53-7063,2380.0,38000.0,90440000.0
2024,01,53-7064,7150.0,29740.0,212641000.0
2024,01,53-7065,44120.0,35370.0,1560524400.0
2024,01,53-7072,170.0,58430.0,9933100.0
2024,01,53-7081,2000.0,43340.0,86680000.0
2024,01,53-7121,220.0,72650.0,15983000.0
2024,02,11-1011,910.0,211500.0,192465000.0
2024,02,11-1021,6010.0,136920.0,822889200.0
2024,02,11-2021,280.0,124080.0,34742400.0
2024,02,11-2022,830.0,110610.0,91806300.0
2024,02,11-2032,320.0,117250.0,37520000.0
2024,02,11-3012,910.0,114060.0,103794600.0
2024,02,11-3013,870.0,122680.0,106731600.0
2024,02,11-3021,880.0,136250.0,119900000.0
2024,02,11-3031,2090.0,134970.0,282087300.0
2024,02,11-3051,400.0,114140.0,45656000.0
2024,02,11-3061,130.0,120600.0,15678000.0
2024,02,11-3071,1030.0,120780.0,124403400.0
2024,02,11-3111,50.0,114280.0,5714000.0
2024,02,11-3121,450.0,126300.0,56835000.0
2024,02,11-3131,80.0,115010.0,9200800.0
2024,02,11-9021,1600.0,148270.0,237232000.0
2024,02,11-9032,880.0,120600.0,106128000.0
2024,02,11-9033,120.0,133760.0,16051200.0
2024,02,11-9039,350.0,92960.0,32536000.0
2024,02,11-9041,730.0,161610.0,117975300.0
2024,02,11-9051,430.0,84790.0,36459700.0
2024,02,11-9072,120.0,98950.0,11874000.0
2024,02,11-9081,140.0,72980.0,10217200.0
2024,02,11-9111,1450.0,152400.0,220980000.0
2024,02,11-9121,640.0,130570.0,83564800.0
2024,02,11-9131,160.0,67120.0,10739200.0
2024,02,11-9141,660.0,72590.0,47909400.0
2024,02,11-9151,960.0,93230.0,89500800.0
2024,02,11-9161,100.0,133390.0,13339000.0
2024,02,11-9199,1780.0,128220.0,228231600.0
2024,02,13-1020,950.0,86310.0,81994500.0
2024,02,13-1031,180.0,89220.0,16059600.0
2024,02,13-1041,770.0,91500.0,70455000.0
2024,02,13-1051,160.0,80130.0,12820800.0
2024,02,13-1075,150.0,109660.0,16449000.0
2024,02,13-1081,490.0,90000.0,44100000.0
2024,02,13-1082,1590.0,110100.0,175059000.0
2024,02,13-1111,420.0,107310.0,45070200.0
2024,02,13-1121,160.0,56950.0,9112000.0
2024,02,13-1131,220.0,66620.0,14656400.0
2024,02,13-1141,180.0,79350.0,14283000.0
2024,02,13-1151,460.0,80580.0,37066800.0
2024,02,13-1161,410.0,68720.0,28175200.0
2024,02,13-1199,2160.0,94510.0,204141600.0
2024,02,13-2011,2440.0,89580.0,218575200.0
2024,02,13-2020,150.0,80650.0,12097500.0
2024,02,13-2031,300.0,95380.0,28614000.0
2024,02,13-2041,30.0,83420.0,2502600.0
2024,02,13-2051,210.0,121500.0,25515000.0
2024,02,13-2053,130.0,66920.0,8699600.0
2024,02,13-2061,80.0,78030.0,6242400.0
2024,02,13-2072,510.0,80200.0,40902000.0
2024,02,13-2081,60.0,98800.0,5928000.0
2024,02,13-2082,80.0,71990.0,5759200.0
2024,02,13-2099,120.0,82180.0,9861600.0
2024,02,15-1211,490.0,91780.0,44972200.0
2024,02,15-1212,210.0,111900.0,23499000.0
2024,02,15-1231,160.0,81490.0,13038400.0
2024,02,15-1232,1050.0,62470.0,65593500.0
2024,02,15-1241,110.0,118600.0,13046000.0
2024,02,15-1242,90.0,96600.0,8694000.0
2024,02,15-1243,40.0,111570.0,4462800.0
2024,02,15-1244,650.0,94300.0,61295000.0
2024,02,15-1251,520.0,91550.0,47606000.0
2024,02,15-1252,430.0,132940.0,57164200.0
2024,02,15-1254,80.0,99910.0,7992800.0
2024,02,15-1255,50.0,74150.0,3707500.0
2024,02,15-1299,780.0,99310.0,77461800.0
2024,02,15-2031,60.0,102840.0,6170400.0
2024,02,15-2041,60.0,90500.0,5430000.0
2024,02,15-2051,210.0,88690.0,18624900.0
2024,02,17-1011,160.0,106810.0,17089600.0
2024,02,17-1021,70.0,83790.0,5865300.0
2024,02,17-1022,290.0,94900.0,27521000.0
2024,02,17-2011,80.0,114120.0,9129600.0
2024,02,17-2051,1540.0,115250.0,177485000.0
2024,02,17-2061,40.0,129410.0,5176400.0
2024,02,17-2071,380.0,118550.0,45049000.0
2024,02,17-2072,370.0,119720.0,44296400.0
2024,02,17-2081,240.0,115480.0,27715200.0
2024,02,17-2112,230.0,147060.0,33823800.0
2024,02,17-2131,70.0,113280.0,7929600.0
2024,02,17-2141,530.0,120920.0,64087600.0
2024,02,17-2151,350.0,122830.0,42990500.0
2024,02,17-2171,310.0,211940.0,65701400.0
2024,02,17-2199,280.0,132190.0,37013200.0
2024,02,17-3011,120.0,92900.0,11148000.0
2024,02,17-3022,370.0,60210.0,22277700.0
2024,02,17-3023,290.0,91590.0,26561100.0
2024,02,17-3024,50.0,89620.0,4481000.0
2024,02,17-3025,40.0,78910.0,3156400.0
2024,02,17-3026,40.0,99160.0,3966400.0
2024,02,17-3029,550.0,77250.0,42487500.0
2024,02,17-3031,410.0,72450.0,29704500.0
2024,02,19-1022,40.0,76400.0,3056000.0
2024,02,19-1023,690.0,86060.0,59381400.0
2024,02,19-1029,420.0,97490.0,40945800.0
2024,02,19-1031,320.0,87020.0,27846400.0
2024,02,19-1032,80.0,83480.0,6678400.0
2024,02,19-1042,120.0,124500.0,14940000.0
2024,02,19-1099,70.0,77690.0,5438300.0
2024,02,19-2021,180.0,104660.0,18838800.0
2024,02,19-2031,40.0,92230.0,3689200.0
2024,02,19-2041,660.0,96300.0,63558000.0
2024,02,19-2042,370.0,117610.0,43515700.0
2024,02,19-2099,180.0,111710.0,20107800.0
2024,02,19-3022,40.0,65240.0,2609600.0
2024,02,19-3033,80.0,111840.0,8947200.0
2024,02,19-3034,140.0,90600.0,12684000.0
2024,02,19-3051,270.0,84060.0,22696200.0
2024,02,19-3091,110.0,93480.0,10282800.0
2024,02,19-3099,230.0,86090.0,19800700.0
2024,02,19-4021,510.0,57280.0,29212800.0
2024,02,19-4031,150.0,66470.0,9970500.0
2024,02,19-4042,350.0,61280.0,21448000.0
2024,02,19-4043,110.0,89420.0,9836200.0
2024,02,19-4044,30.0,72190.0,2165700.0
2024,02,19-4071,470.0,58060.0,27288200.0
2024,02,19-4099,240.0,74750.0,17940000.0
2024,02,19-5011,380.0,95280.0,36206400.0
2024,02,19-5012,190.0,81410.0,15467900.0
2024,02,21-1012,660.0,75070.0,49546200.0
2024,02,21-1013,80.0,69970.0,5597600.0
2024,02,21-1015,130.0,78670.0,10227100.0
2024,02,21-1018,1060.0,88870.0,94202200.0
2024,02,21-1019,80.0,51980.0,4158400.0
2024,02,21-1021,1520.0,64490.0,98024800.0
2024,02,21-1022,290.0,79450.0,23040500.0
2024,02,21-1023,340.0,65420.0,22242800.0
2024,02,21-1029,510.0,67530.0,34440300.0
2024,02,21-1091,280.0,70880.0,19846400.0
2024,02,21-1092,460.0,78950.0,36317000.0
2024,02,21-1093,1070.0,48920.0,52344400.0
2024,02,21-1094,480.0,63100.0,30288000.0
2024,02,21-1099,380.0,60170.0,22864600.0
2024,02,21-2011,140.0,60420.0,8458800.0
2024,02,23-1011,1040.0,140520.0,146140800.0
2024,02,23-1023,140.0,158160.0,22142400.0
2024,02,23-2011,690.0,66560.0,45926400.0
2024,02,23-2093,60.0,70690.0,4241400.0
2024,02,23-2099,100.0,89330.0,8933000.0
2024,02,25-1011,110.0,165250.0,18177500.0
2024,02,25-1022,50.0,103910.0,5195500.0
2024,02,25-1032,80.0,117670.0,9413600.0
2024,02,25-1042,60.0,109310.0,6558600.0
2024,02,25-1051,40.0,111090.0,4443600.0
2024,02,25-1061,50.0,89910.0,4495500.0
2024,02,25-1062,80.0,88930.0,7114400.0
2024,02,25-1066,70.0,88170.0,6171900.0
2024,02,25-1071,150.0,77090.0,11563500.0
2024,02,25-1072,190.0,94990.0,18048100.0
2024,02,25-1121,50.0,92300.0,4615000.0
2024,02,25-1123,120.0,80550.0,9666000.0
2024,02,25-1125,30.0,65960.0,1978800.0
2024,02,25-1194,350.0,73340.0,25669000.0
2024,02,25-1199,320.0,91790.0,29372800.0
2024,02,25-2011,560.0,48000.0,26880000.0
2024,02,25-2012,50.0,69660.0,3483000.0
2024,02,25-2021,3380.0,77460.0,261814800.0
2024,02,25-2022,1170.0,78550.0,91903500.0
2024,02,25-2031,2780.0,80190.0,222928200.0
2024,02,25-2032,200.0,75520.0,15104000.0
2024,02,25-2051,140.0,70040.0,9805600.0
2024,02,25-2052,370.0,77320.0,28608400.0
2024,02,25-2057,220.0,77750.0,17105000.0
2024,02,25-2058,470.0,78710.0,36993700.0
2024,02,25-3011,60.0,63480.0,3808800.0
2024,02,25-3021,270.0,50740.0,13699800.0
2024,02,25-3031,730.0,52310.0,38186300.0
2024,02,25-3041,410.0,43540.0,17851400.0
2024,02,25-3099,220.0,69220.0,15228400.0
2024,02,25-4012,80.0,73760.0,5900800.0
2024,02,25-4013,60.0,65000.0,3900000.0
2024,02,25-4022,330.0,77090.0,25439700.0
2024,02,25-4031,220.0,46830.0,10302600.0
2024,02,25-9031,530.0,68190.0,36140700.0
2024,02,25-9044,370.0,26460.0,9790200.0
2024,02,25-9045,3930.0,35580.0,139829400.0
2024,02,25-9099,180.0,62920.0,11325600.0
2024,02,27-1011,40.0,64690.0,2587600.0
2024,02,27-1019,50.0,62930.0,3146500.0
2024,02,27-1023,70.0,45280.0,3169600.0
2024,02,27-1024,150.0,59380.0,8907000.0
2024,02,27-1026,610.0,44500.0,27145000.0
2024,02,27-2012,120.0,63640.0,7636800.0
2024,02,27-2022,420.0,42810.0,17980200.0
2024,02,27-2041,40.0,56380.0,2255200.0
2024,02,27-3011,50.0,53230.0,2661500.0
2024,02,27-3023,120.0,51820.0,6218400.0
2024,02,27-3031,730.0,73110.0,53370300.0
2024,02,27-3041,50.0,58680.0,2934000.0
2024,02,27-3091,100.0,61250.0,6125000.0
2024,02,27-4011,110.0,56780.0,6245800.0
2024,02,27-4021,50.0,42250.0,2112500.0
2024,02,27-4032,50.0,56220.0,2811000.0
2024,02,27-4099,40.0,92340.0,3693600.0
2024,02,29-1011,100.0,110410.0,11041000.0
2024,02,29-1021,260.0,202250.0,52585000.0
2024,02,29-1031,110.0,84150.0,9256500.0
2024,02,29-1041,70.0,154110.0,10787700.0
2024,02,29-1051,510.0,158430.0,80799300.0
2024,02,29-1071,670.0,139590.0,93525300.0
2024,02,29-1122,340.0,101700.0,34578000.0
2024,02,29-1123,600.0,113190.0,67914000.0
2024,02,29-1126,170.0,93670.0,15923900.0
2024,02,29-1127,330.0,99080.0,32696400.0
2024,02,29-1129,40.0,117460.0,4698400.0
2024,02,29-1141,7040.0,112040.0,788761600.0
2024,02,29-1151,30.0,268970.0,8069100.0
2024,02,29-1161,60.0,137410.0,8244600.0
2024,02,29-1171,570.0,142340.0,81133800.0
2024,02,29-1214,170.0,267910.0,45544700.0
2024,02,29-1215,650.0,286990.0,186543500.0
2024,02,29-1218,50.0,302190.0,15109500.0
2024,02,29-1221,40.0,284210.0,11368400.0
2024,02,29-1223,40.0,215130.0,8605200.0
2024,02,29-1229,380.0,310920.0,118149600.0
2024,02,29-1291,40.0,80150.0,3206000.0
2024,02,29-1292,770.0,118010.0,90867700.0
2024,02,29-1299,150.0,87710.0,13156500.0
2024,02,29-2010,700.0,71590.0,50113000.0
2024,02,29-2031,80.0,95020.0,7601600.0
2024,02,29-2032,240.0,94410.0,22658400.0
2024,02,29-2034,360.0,90530.0,32590800.0
2024,02,29-2035,80.0,106890.0,8551200.0
2024,02,29-2042,290.0,59870.0,17362300.0
2024,02,29-2043,230.0,74250.0,17077500.0
2024,02,29-2052,870.0,52040.0,45274800.0
2024,02,29-2053,330.0,49770.0,16424100.0
2024,02,29-2055,290.0,75930.0,22019700.0
2024,02,29-2061,300.0,77850.0,23355000.0
2024,02,29-2072,1360.0,60600.0,82416000.0
2024,02,29-2081,90.0,58030.0,5222700.0
2024,02,29-2099,880.0,59530.0,52386400.0
2024,02,29-9021,110.0,68730.0,7560300.0
2024,02,29-9093,50.0,59450.0,2972500.0
2024,02,29-9099,120.0,74420.0,8930400.0
2024,02,31-1120,6220.0,39320.0,244570400.0
2024,02,31-1131,1660.0,48550.0,80593000.0
2024,02,31-1132,80.0,43480.0,3478400.0
2024,02,31-1133,230.0,48140.0,11072200.0
2024,02,31-2011,50.0,57770.0,2888500.0
2024,02,31-2021,100.0,72840.0,7284000.0
2024,02,31-2022,130.0,53320.0,6931600.0
2024,02,31-9011,570.0,126320.0,72002400.0
2024,02,31-9091,1080.0,54720.0,59097600.0
2024,02,31-9092,2420.0,57630.0,139464600.0
2024,02,31-9093,200.0,54070.0,10814000.0
2024,02,31-9094,80.0,40620.0,3249600.0
2024,02,31-9096,150.0,39950.0,5992500.0
2024,02,31-9097,150.0,49720.0,7458000.0
2024,02,31-9099,130.0,65330.0,8492900.0
2024,02,33-1011,300.0,98930.0,29679000.0
2024,02,33-1012,330.0,129720.0,42807600.0
2024,02,33-1021,300.0,88140.0,26442000.0
2024,02,33-1091,190.0,71370.0,13560300.0
2024,02,33-1099,140.0,86210.0,12069400.0
2024,02,33-2011,1040.0,59730.0,62119200.0
2024,02,33-3011,60.0,91470.0,5488200.0
2024,02,33-3012,810.0,74120.0,60037200.0
2024,02,33-3021,130.0,127090.0,16521700.0
2024,02,33-3051,1160.0,103670.0,120257200.0
2024,02,33-9011,40.0,59960.0,2398400.0
2024,02,33-9021,80.0,62310.0,4984800.0
2024,02,33-9032,2050.0,54720.0,112176000.0
2024,02,33-9092,390.0,35160.0,13712400.0
2024,02,33-9093,430.0,69000.0,29670000.0
2024,02,33-9094,150.0,38560.0,5784000.0
2024,02,33-9099,360.0,56710.0,20415600.0
2024,02,35-1011,780.0,60810.0,47431800.0
2024,02,35-1012,2550.0,49670.0,126658500.0
2024,02,35-2011,2930.0,33230.0,97363900.0
2024,02,35-2012,1540.0,48410.0,74551400.0
2024,02,35-2014,2480.0,40580.0,100638400.0
2024,02,35-2015,390.0,43090.0,16805100.0
2024,02,35-2019,40.0,46270.0,1850800.0
2024,02,35-2021,2840.0,37840.0,107465600.0
2024,02,35-3011,2070.0,37020.0,76631400.0
2024,02,35-3023,5060.0,32640.0,165158400.0
2024,02,35-3031,3980.0,37710.0,150085800.0
2024,02,35-3041,360.0,33940.0,12218400.0
2024,02,35-9011,350.0,34570.0,12099500.0
2024,02,35-9021,1200.0,32980.0,39576000.0
2024,02,35-9031,820.0,36280.0,29749600.0
2024,02,37-1011,480.0,56460.0,27100800.0
2024,02,37-1012,180.0,71630.0,12893400.0
2024,02,37-2011,4900.0,40810.0,199969000.0
2024,02,37-2012,2310.0,39430.0,91083300.0
2024,02,37-2021,50.0,55060.0,2753000.0
2024,02,37-3011,1020.0,46230.0,47154600.0
2024,02,37-3013,30.0,73980.0,2219400.0
2024,02,37-3019,120.0,54710.0,6565200.0
2024,02,39-1013,100.0,62300.0,6230000.0
2024,02,39-1014,650.0,58300.0,37895000.0
2024,02,39-1022,330.0,56130.0,18522900.0
2024,02,39-2011,80.0,35550.0,2844000.0
2024,02,39-2021,560.0,37600.0,21056000.0
2024,02,39-3019,910.0,35250.0,32077500.0
2024,02,39-3031,210.0,31480.0,6610800.0
2024,02,39-3091,450.0,39610.0,17824500.0
2024,02,39-3093,120.0,31180.0,3741600.0
2024,02,39-5012,240.0,45020.0,10804800.0
2024,02,39-5092,300.0,46420.0,13926000.0
2024,02,39-5094,170.0,39330.0,6686100.0
2024,02,39-6011,40.0,33970.0,1358800.0
2024,02,39-7010,1650.0,51430.0,84859500.0
2024,02,39-9011,1260.0,36920.0,46519200.0
2024,02,39-9031,800.0,46250.0,37000000.0
2024,02,39-9032,430.0,46400.0,19952000.0
2024,02,39-9041,330.0,43660.0,14407800.0
2024,02,41-1011,2920.0,56570.0,165184400.0
2024,02,41-1012,440.0,83740.0,36845600.0
2024,02,41-2011,5950.0,35940.0,213843000.0
2024,02,41-2021,740.0,43890.0,32478600.0
2024,02,41-2022,570.0,51370.0,29280900.0
2024,02,41-2031,7790.0,40430.0,314949700.0
2024,02,41-3011,220.0,61450.0,13519000.0
2024,02,41-3021,490.0,63010.0,30874900.0
2024,02,41-3031,170.0,106060.0,18030200.0
2024,02,41-3041,280.0,53960.0,15108800.0
2024,02,41-3091,910.0,68690.0,62507900.0
2024,02,41-4011,440.0,83800.0,36872000.0
2024,02,41-4012,760.0,68280.0,51892800.0
2024,02,41-9021,220.0,68020.0,14964400.0
2024,02,41-9022,160.0,87000.0,13920000.0
2024,02,41-9099,50.0,65190.0,3259500.0
2024,02,43-1011,5720.0,71240.0,407492800.0
2024,02,43-2011,60.0,39010.0,2340600.0
2024,02,43-3011,280.0,59070.0,16539600.0
2024,02,43-3021,350.0,51950.0,18182500.0
2024,02,43-3031,4630.0,56910.0,263493300.0
2024,02,43-3051,290.0,58660.0,17011400.0
2024,02,43-3061,210.0,56150.0,11791500.0
2024,02,43-3071,1120.0,45920.0,51430400.0
2024,02,43-3099,110.0,56190.0,6180900.0
2024,02,43-4011,50.0,55180.0,2759000.0
2024,02,43-4031,470.0,61890.0,29088300.0
2024,02,43-4051,2540.0,47220.0,119938800.0
2024,02,43-4061,450.0,59960.0,26982000.0
2024,02,43-4071,220.0,45150.0,9933000.0
2024,02,43-4081,700.0,37020.0,25914000.0
2024,02,43-4111,150.0,49210.0,7381500.0
2024,02,43-4121,200.0,47020.0,9404000.0
2024,02,43-4131,310.0,53890.0,16705900.0
2024,02,43-4141,30.0,45600.0,1368000.0
2024,02,43-4151,160.0,44340.0,7094400.0
2024,02,43-4161,270.0,57420.0,15503400.0
2024,02,43-4171,1700.0,44150.0,75055000.0
2024,02,43-4181,960.0,48950.0,46992000.0
2024,02,43-4199,650.0,54540.0,35451000.0
2024,02,43-5011,520.0,54600.0,28392000.0
2024,02,43-5021,190.0,41220.0,7831800.0
2024,02,43-5031,420.0,66130.0,27774600.0
2024,02,43-5032,620.0,62510.0,38756200.0
2024,02,43-5051,430.0,52810.0,22708300.0
2024,02,43-5052,480.0,57320.0,27513600.0
2024,02,43-5053,260.0,54760.0,14237600.0
2024,02,43-5061,430.0,60460.0,25997800.0
2024,02,43-5071,760.0,51310.0,38995600.0
2024,02,43-6011,1580.0,66890.0,105686200.0
2024,02,43-6012,560.0,60840.0,34070400.0
2024,02,43-6013,2260.0,48580.0,109790800.0
2024,02,43-6014,5320.0,46810.0,249029200.0
2024,02,43-9021,210.0,45230.0,9498300.0
2024,02,43-9022,40.0,54470.0,2178800.0
2024,02,43-9041,70.0,43880.0,3071600.0
2024,02,43-9051,110.0,42050.0,4625500.0
2024,02,43-9061,4090.0,52150.0,213293500.0
2024,02,43-9071,90.0,50840.0,4575600.0
2024,02,43-9199,1050.0,44660.0,46893000.0
2024,02,45-1011,30.0,79740.0,2392200.0
2024,02,45-2092,130.0,40110.0,5214300.0
2024,02,45-2093,60.0,51930.0,3115800.0
2024,02,45-4022,40.0,62800.0,2512000.0
2024,02,47-1011,3040.0,101260.0,307830400.0
2024,02,47-2031,2700.0,76870.0,207549000.0
2024,02,47-2041,40.0,60310.0,2412400.0
2024,02,47-2042,80.0,92270.0,7381600.0
2024,02,47-2043,30.0,50260.0,1507800.0
2024,02,47-2051,100.0,89200.0,8920000.0
2024,02,47-2061,3110.0,62150.0,193286500.0
2024,02,47-2071,100.0,86550.0,8655000.0
2024,02,47-2072,110.0,86890.0,9557900.0
2024,02,47-2073,3170.0,80560.0,255375200.0
2024,02,47-2081,120.0,71080.0,8529600.0
2024,02,47-2111,1820.0,83520.0,152006400.0
2024,02,47-2121,160.0,65260.0,10441600.0
2024,02,47-2131,110.0,43760.0,4813600.0
2024,02,47-2132,40.0,79340.0,3173600.0
2024,02,47-2141,400.0,67670.0,27068000.0
2024,02,47-2151,30.0,97890.0,2936700.0
2024,02,47-2152,870.0,84160.0,73219200.0
2024,02,47-2181,310.0,65620.0,20342200.0
2024,02,47-2211,210.0,81270.0,17066700.0
2024,02,47-2221,180.0,80340.0,14461200.0
2024,02,47-3012,180.0,41200.0,7416000.0
2024,02,47-3015,30.0,53760.0,1612800.0
2024,02,47-3019,90.0,42900.0,3861000.0
2024,02,47-4011,270.0,95610.0,25814700.0
2024,02,47-4031,100.0,59330.0,5933000.0
2024,02,47-4041,280.0,56580.0,15842400.0
2024,02,47-4051,50.0,60130.0,3006500.0
2024,02,47-4071,40.0,54330.0,2173200.0
2024,02,47-5011,170.0,79970.0,13594900.0
2024,02,47-5012,170.0,114240.0,19420800.0
2024,02,47-5013,1290.0,101030.0,130328700.0
2024,02,47-5022,140.0,75850.0,10619000.0
2024,02,47-5023,170.0,75580.0,12848600.0
