state_abbr,series,cycle,ref_start,ref_end,share_using_ai,se,suppressed,state_fips
LA,ai_in_any_function,202524,2025-11-03,2025-11-16,13.3,3.36,False,22
LA,ai_in_production,202320,2023-09-11,2023-09-24,2.6,1.03,False,22
LA,ai_in_production,202322,2023-10-09,2023-10-22,2.6,0.75,False,22
LA,ai_in_production,202323,2023-10-23,2023-11-05,2.4,0.65,False,22
LA,ai_in_production,202326,2023-12-04,2023-12-17,3.4,1.59,False,22
LA,ai_in_production,202402,2024-01-01,2024-01-14,4.5,1.2,False,22
LA,ai_in_production,202403,2024-01-15,2024-01-28,3.3,1.11,False,22
LA,ai_in_production,202404,2024-01-29,2024-02-11,4.1,1.27,False,22
LA,ai_in_production,202405,2024-02-12,2024-02-25,3.3,1.13,False,22
LA,ai_in_production,202409,2024-04-08,2024-04-21,2.3,0.7,False,22
LA,ai_in_production,202412,2024-05-20,2024-06-02,3.1,0.93,False,22
LA,ai_in_production,202414,2024-06-17,2024-06-30,3.6,0.92,False,22
LA,ai_in_production,202415,2024-07-01,2024-07-14,3.9,0.97,False,22
LA,ai_in_production,202417,2024-07-29,2024-08-11,4.0,1.07,False,22
LA,ai_in_production,202418,2024-08-12,2024-08-25,5.0,0.85,False,22
LA,ai_in_production,202419,2024-08-26,2024-09-08,4.6,1.0,False,22
LA,ai_in_production,202420,2024-09-09,2024-09-22,5.6,1.43,False,22
LA,ai_in_production,202421,2024-09-23,2024-10-06,5.1,1.69,False,22
LA,ai_in_production,202422,2024-10-07,2024-10-20,3.7,1.21,False,22
LA,ai_in_production,202423,2024-10-21,2024-11-03,3.9,1.14,False,22
LA,ai_in_production,202424,2024-11-04,2024-11-17,4.2,1.18,False,22
LA,ai_in_production,202426,2024-12-02,2024-12-15,6.8,1.77,False,22
LA,ai_in_production,202501,2024-12-16,2024-12-29,6.3,1.62,False,22
LA,ai_in_production,202502,2024-12-30,2025-01-12,5.0,1.75,False,22
LA,ai_in_production,202503,2025-01-13,2025-01-26,4.1,1.61,False,22
LA,ai_in_production,202504,2025-01-27,2025-02-09,5.8,1.35,False,22
LA,ai_in_production,202505,2025-02-10,2025-02-23,5.5,1.39,False,22
LA,ai_in_production,202506,2025-02-24,2025-03-09,7.6,1.86,False,22
LA,ai_in_production,202507,2025-03-10,2025-03-23,5.6,1.69,False,22
LA,ai_in_production,202508,2025-03-24,2025-04-06,5.0,1.09,False,22
LA,ai_in_production,202509,2025-04-07,2025-04-20,4.1,1.34,False,22
LA,ai_in_production,202510,2025-04-21,2025-05-04,7.6,1.21,False,22
LA,ai_in_production,202511,2025-05-05,2025-05-18,7.0,1.69,False,22
LA,ai_in_production,202512,2025-05-19,2025-06-01,6.2,1.36,False,22
LA,ai_in_production,202513,2025-06-02,2025-06-15,7.0,1.26,False,22
LA,ai_in_production,202514,2025-06-16,2025-06-29,6.8,2.26,False,22
LA,ai_in_production,202515,2025-06-30,2025-07-13,10.8,1.58,False,22
LA,ai_in_production,202516,2025-07-14,2025-07-27,5.2,1.31,False,22
LA,ai_in_production,202517,2025-07-28,2025-08-10,4.9,1.55,False,22
LA,ai_in_production,202518,2025-08-11,2025-08-24,9.1,1.96,False,22
LA,ai_in_production,202519,2025-08-25,2025-09-07,6.5,1.3,False,22
LA,ai_in_production,202520,2025-09-08,2025-09-21,9.0,1.52,False,22
MA,ai_in_any_function,202524,2025-11-03,2025-11-16,17.7,1.32,False,25
MA,ai_in_production,202319,2023-08-28,2023-09-10,3.9,0.72,False,25
MA,ai_in_production,202320,2023-09-11,2023-09-24,3.5,0.85,False,25
MA,ai_in_production,202321,2023-09-25,2023-10-08,4.6,0.84,False,25
MA,ai_in_production,202322,2023-10-09,2023-10-22,2.5,0.64,False,25
MA,ai_in_production,202323,2023-10-23,2023-11-05,4.4,0.52,False,25
MA,ai_in_production,202324,2023-11-06,2023-11-19,5.0,0.76,False,25
MA,ai_in_production,202325,2023-11-20,2023-12-03,6.6,1.29,False,25
MA,ai_in_production,202326,2023-12-04,2023-12-17,5.4,1.33,False,25
MA,ai_in_production,202401,2023-12-18,2023-12-31,5.6,0.8,False,25
MA,ai_in_production,202402,2024-01-01,2024-01-14,4.9,1.14,False,25
MA,ai_in_production,202403,2024-01-15,2024-01-28,6.4,0.97,False,25
MA,ai_in_production,202404,2024-01-29,2024-02-11,5.3,0.96,False,25
MA,ai_in_production,202405,2024-02-12,2024-02-25,6.7,1.15,False,25
MA,ai_in_production,202406,2024-02-26,2024-03-10,3.8,0.98,False,25
MA,ai_in_production,202407,2024-03-11,2024-03-24,5.3,1.01,False,25
MA,ai_in_production,202408,2024-03-25,2024-04-07,6.5,0.9,False,25
MA,ai_in_production,202409,2024-04-08,2024-04-21,5.2,1.15,False,25
MA,ai_in_production,202410,2024-04-22,2024-05-05,5.2,0.85,False,25
MA,ai_in_production,202411,2024-05-06,2024-05-19,5.5,1.27,False,25
MA,ai_in_production,202412,2024-05-20,2024-06-02,3.6,0.9,False,25
MA,ai_in_production,202413,2024-06-03,2024-06-16,6.2,1.24,False,25
MA,ai_in_production,202414,2024-06-17,2024-06-30,5.7,1.21,False,25
MA,ai_in_production,202415,2024-07-01,2024-07-14,5.5,1.18,False,25
MA,ai_in_production,202416,2024-07-15,2024-07-28,5.9,1.07,False,25
MA,ai_in_production,202417,2024-07-29,2024-08-11,4.7,0.96,False,25
MA,ai_in_production,202418,2024-08-12,2024-08-25,6.2,1.06,False,25
MA,ai_in_production,202419,2024-08-26,2024-09-08,5.7,0.94,False,25
MA,ai_in_production,202420,2024-09-09,2024-09-22,6.1,0.62,False,25
MA,ai_in_production,202421,2024-09-23,2024-10-06,7.6,1.52,False,25
MA,ai_in_production,202422,2024-10-07,2024-10-20,5.5,0.47,False,25
MA,ai_in_production,202423,2024-10-21,2024-11-03,5.6,0.85,False,25
MA,ai_in_production,202424,2024-11-04,2024-11-17,6.0,0.8,False,25
MA,ai_in_production,202425,2024-11-18,2024-12-01,6.6,1.56,False,25
MA,ai_in_production,202426,2024-12-02,2024-12-15,8.1,2.14,False,25
MA,ai_in_production,202501,2024-12-16,2024-12-29,7.3,0.64,False,25
MA,ai_in_production,202502,2024-12-30,2025-01-12,6.6,1.07,False,25
MA,ai_in_production,202503,2025-01-13,2025-01-26,7.2,1.62,False,25
MA,ai_in_production,202504,2025-01-27,2025-02-09,8.8,1.33,False,25
MA,ai_in_production,202505,2025-02-10,2025-02-23,8.8,0.88,False,25
MA,ai_in_production,202506,2025-02-24,2025-03-09,7.7,0.97,False,25
MA,ai_in_production,202507,2025-03-10,2025-03-23,9.9,1.67,False,25
MA,ai_in_production,202508,2025-03-24,2025-04-06,7.9,1.21,False,25
MA,ai_in_production,202509,2025-04-07,2025-04-20,7.4,1.16,False,25
MA,ai_in_production,202510,2025-04-21,2025-05-04,8.6,1.08,False,25
MA,ai_in_production,202511,2025-05-05,2025-05-18,12.3,2.06,False,25
MA,ai_in_production,202512,2025-05-19,2025-06-01,9.9,1.57,False,25
MA,ai_in_production,202513,2025-06-02,2025-06-15,11.1,0.92,False,25
MA,ai_in_production,202514,2025-06-16,2025-06-29,9.7,1.66,False,25
MA,ai_in_production,202515,2025-06-30,2025-07-13,10.2,1.31,False,25
MA,ai_in_production,202516,2025-07-14,2025-07-27,8.7,1.58,False,25
MA,ai_in_production,202517,2025-07-28,2025-08-10,9.7,1.58,False,25
MA,ai_in_production,202518,2025-08-11,2025-08-24,9.1,1.11,False,25
MA,ai_in_production,202519,2025-08-25,2025-09-07,9.4,1.43,False,25
MA,ai_in_production,202520,2025-09-08,2025-09-21,11.2,1.63,False,25
MD,ai_in_any_function,202524,2025-11-03,2025-11-16,21.2,2.26,False,24
MD,ai_in_production,202319,2023-08-28,2023-09-10,3.4,0.66,False,24
MD,ai_in_production,202320,2023-09-11,2023-09-24,3.7,0.87,False,24
MD,ai_in_production,202321,2023-09-25,2023-10-08,4.7,0.94,False,24
MD,ai_in_production,202322,2023-10-09,2023-10-22,4.0,1.15,False,24
MD,ai_in_production,202323,2023-10-23,2023-11-05,4.5,0.9,False,24
MD,ai_in_production,202324,2023-11-06,2023-11-19,4.7,0.6,False,24
MD,ai_in_production,202325,2023-11-20,2023-12-03,4.7,0.69,False,24
MD,ai_in_production,202326,2023-12-04,2023-12-17,5.9,1.23,False,24
MD,ai_in_production,202401,2023-12-18,2023-12-31,5.5,0.72,False,24
MD,ai_in_production,202402,2024-01-01,2024-01-14,5.7,1.35,False,24
MD,ai_in_production,202403,2024-01-15,2024-01-28,5.2,0.97,False,24
MD,ai_in_production,202404,2024-01-29,2024-02-11,7.1,1.02,False,24
MD,ai_in_production,202405,2024-02-12,2024-02-25,4.3,0.99,False,24
MD,ai_in_production,202406,2024-02-26,2024-03-10,7.5,0.71,False,24
MD,ai_in_production,202407,2024-03-11,2024-03-24,5.0,0.89,False,24
MD,ai_in_production,202408,2024-03-25,2024-04-07,3.6,0.79,False,24
MD,ai_in_production,202409,2024-04-08,2024-04-21,4.5,0.76,False,24
MD,ai_in_production,202410,2024-04-22,2024-05-05,4.2,0.97,False,24
MD,ai_in_production,202411,2024-05-06,2024-05-19,4.9,0.89,False,24
MD,ai_in_production,202412,2024-05-20,2024-06-02,5.9,1.19,False,24
MD,ai_in_production,202413,2024-06-03,2024-06-16,5.3,1.88,False,24
MD,ai_in_production,202414,2024-06-17,2024-06-30,5.1,1.1,False,24
MD,ai_in_production,202415,2024-07-01,2024-07-14,6.8,1.2,False,24
MD,ai_in_production,202416,2024-07-15,2024-07-28,6.5,1.26,False,24
MD,ai_in_production,202417,2024-07-29,2024-08-11,4.2,1.01,False,24
MD,ai_in_production,202418,2024-08-12,2024-08-25,7.3,1.69,False,24
MD,ai_in_production,202419,2024-08-26,2024-09-08,7.2,0.86,False,24
MD,ai_in_production,202420,2024-09-09,2024-09-22,6.0,0.99,False,24
MD,ai_in_production,202421,2024-09-23,2024-10-06,6.5,1.02,False,24
MD,ai_in_production,202422,2024-10-07,2024-10-20,8.3,0.89,False,24
MD,ai_in_production,202423,2024-10-21,2024-11-03,5.9,1.01,False,24
MD,ai_in_production,202424,2024-11-04,2024-11-17,9.8,1.49,False,24
MD,ai_in_production,202425,2024-11-18,2024-12-01,5.2,0.72,False,24
MD,ai_in_production,202426,2024-12-02,2024-12-15,8.4,1.51,False,24
MD,ai_in_production,202501,2024-12-16,2024-12-29,6.3,1.55,False,24
MD,ai_in_production,202502,2024-12-30,2025-01-12,9.1,1.32,False,24
MD,ai_in_production,202503,2025-01-13,2025-01-26,5.6,1.31,False,24
MD,ai_in_production,202504,2025-01-27,2025-02-09,8.8,1.11,False,24
MD,ai_in_production,202505,2025-02-10,2025-02-23,9.9,1.53,False,24
MD,ai_in_production,202506,2025-02-24,2025-03-09,8.9,1.01,False,24
MD,ai_in_production,202507,2025-03-10,2025-03-23,7.2,1.36,False,24
MD,ai_in_production,202508,2025-03-24,2025-04-06,8.3,1.17,False,24
MD,ai_in_production,202509,2025-04-07,2025-04-20,8.0,0.96,False,24
MD,ai_in_production,202510,2025-04-21,2025-05-04,9.5,1.53,False,24
MD,ai_in_production,202511,2025-05-05,2025-05-18,10.8,1.5,False,24
MD,ai_in_production,202512,2025-05-19,2025-06-01,11.4,1.59,False,24
MD,ai_in_production,202513,2025-06-02,2025-06-15,9.3,2.05,False,24
MD,ai_in_production,202514,2025-06-16,2025-06-29,10.8,2.84,False,24
MD,ai_in_production,202515,2025-06-30,2025-07-13,11.2,1.59,False,24
MD,ai_in_production,202516,2025-07-14,2025-07-27,9.7,1.36,False,24
MD,ai_in_production,202517,2025-07-28,2025-08-10,12.5,1.4,False,24
MD,ai_in_production,202518,2025-08-11,2025-08-24,9.5,1.43,False,24
MD,ai_in_production,202519,2025-08-25,2025-09-07,9.0,1.5,False,24
MD,ai_in_production,202520,2025-09-08,2025-09-21,12.5,1.95,False,24
ME,ai_in_any_function,202524,2025-11-03,2025-11-16,11.4,4.47,False,23
ME,ai_in_production,202421,2024-09-23,2024-10-06,6.4,1.38,False,23
ME,ai_in_production,202502,2024-12-30,2025-01-12,5.7,2.03,False,23
ME,ai_in_production,202506,2025-02-24,2025-03-09,9.2,2.16,False,23
ME,ai_in_production,202508,2025-03-24,2025-04-06,6.2,2.62,False,23
ME,ai_in_production,202511,2025-05-05,2025-05-18,8.0,1.74,False,23
ME,ai_in_production,202512,2025-05-19,2025-06-01,7.2,1.78,False,23
ME,ai_in_production,202514,2025-06-16,2025-06-29,9.8,2.37,False,23
ME,ai_in_production,202516,2025-07-14,2025-07-27,6.9,1.35,False,23
ME,ai_in_production,202517,2025-07-28,2025-08-10,6.6,3.2,False,23
ME,ai_in_production,202519,2025-08-25,2025-09-07,7.6,1.18,False,23
ME,ai_in_production,202520,2025-09-08,2025-09-21,7.7,1.93,False,23
MI,ai_in_any_function,202524,2025-11-03,2025-11-16,16.4,1.37,False,26
MI,ai_in_production,202319,2023-08-28,2023-09-10,2.6,0.67,False,26
MI,ai_in_production,202320,2023-09-11,2023-09-24,2.3,0.53,False,26
MI,ai_in_production,202321,2023-09-25,2023-10-08,2.6,0.69,False,26
MI,ai_in_production,202322,2023-10-09,2023-10-22,3.0,0.47,False,26
MI,ai_in_production,202323,2023-10-23,2023-11-05,4.0,0.91,False,26
MI,ai_in_production,202324,2023-11-06,2023-11-19,3.1,0.52,False,26
MI,ai_in_production,202325,2023-11-20,2023-12-03,4.2,0.81,False,26
MI,ai_in_production,202326,2023-12-04,2023-12-17,3.6,0.81,False,26
MI,ai_in_production,202401,2023-12-18,2023-12-31,4.2,0.95,False,26
MI,ai_in_production,202402,2024-01-01,2024-01-14,3.6,0.78,False,26
MI,ai_in_production,202403,2024-01-15,2024-01-28,3.3,0.77,False,26
MI,ai_in_production,202404,2024-01-29,2024-02-11,3.8,0.79,False,26
MI,ai_in_production,202405,2024-02-12,2024-02-25,3.3,0.7,False,26
MI,ai_in_production,202406,2024-02-26,2024-03-10,4.6,0.83,False,26
MI,ai_in_production,202407,2024-03-11,2024-03-24,4.0,0.82,False,26
MI,ai_in_production,202408,2024-03-25,2024-04-07,3.7,0.78,False,26
MI,ai_in_production,202409,2024-04-08,2024-04-21,4.2,0.54,False,26
MI,ai_in_production,202410,2024-04-22,2024-05-05,3.3,0.37,False,26
MI,ai_in_production,202411,2024-05-06,2024-05-19,3.8,0.96,False,26
MI,ai_in_production,202412,2024-05-20,2024-06-02,4.7,0.95,False,26
MI,ai_in_production,202413,2024-06-03,2024-06-16,4.8,1.05,False,26
MI,ai_in_production,202414,2024-06-17,2024-06-30,4.8,1.05,False,26
MI,ai_in_production,202415,2024-07-01,2024-07-14,4.4,0.74,False,26
MI,ai_in_production,202416,2024-07-15,2024-07-28,4.5,0.9,False,26
MI,ai_in_production,202417,2024-07-29,2024-08-11,3.9,0.64,False,26
MI,ai_in_production,202418,2024-08-12,2024-08-25,5.7,0.57,False,26
MI,ai_in_production,202419,2024-08-26,2024-09-08,5.4,0.94,False,26
MI,ai_in_production,202420,2024-09-09,2024-09-22,5.1,0.8,False,26
MI,ai_in_production,202421,2024-09-23,2024-10-06,5.4,0.92,False,26
MI,ai_in_production,202422,2024-10-07,2024-10-20,7.5,0.75,False,26
MI,ai_in_production,202423,2024-10-21,2024-11-03,5.2,0.78,False,26
MI,ai_in_production,202424,2024-11-04,2024-11-17,5.8,0.8,False,26
MI,ai_in_production,202425,2024-11-18,2024-12-01,5.1,0.84,False,26
MI,ai_in_production,202426,2024-12-02,2024-12-15,5.7,1.18,False,26
MI,ai_in_production,202501,2024-12-16,2024-12-29,3.4,0.71,False,26
MI,ai_in_production,202502,2024-12-30,2025-01-12,6.1,0.62,False,26
MI,ai_in_production,202503,2025-01-13,2025-01-26,5.7,1.13,False,26
MI,ai_in_production,202504,2025-01-27,2025-02-09,5.4,0.79,False,26
MI,ai_in_production,202505,2025-02-10,2025-02-23,5.3,0.53,False,26
MI,ai_in_production,202506,2025-02-24,2025-03-09,7.4,1.58,False,26
MI,ai_in_production,202507,2025-03-10,2025-03-23,7.5,1.03,False,26
MI,ai_in_production,202508,2025-03-24,2025-04-06,6.7,0.97,False,26
MI,ai_in_production,202509,2025-04-07,2025-04-20,8.8,1.45,False,26
MI,ai_in_production,202510,2025-04-21,2025-05-04,6.7,0.87,False,26
MI,ai_in_production,202511,2025-05-05,2025-05-18,7.7,1.08,False,26
MI,ai_in_production,202512,2025-05-19,2025-06-01,8.1,1.18,False,26
MI,ai_in_production,202513,2025-06-02,2025-06-15,7.1,1.36,False,26
MI,ai_in_production,202514,2025-06-16,2025-06-29,7.8,0.54,False,26
MI,ai_in_production,202515,2025-06-30,2025-07-13,10.2,1.1,False,26
MI,ai_in_production,202516,2025-07-14,2025-07-27,8.0,0.93,False,26
MI,ai_in_production,202517,2025-07-28,2025-08-10,7.8,0.51,False,26
MI,ai_in_production,202518,2025-08-11,2025-08-24,7.5,0.78,False,26
MI,ai_in_production,202519,2025-08-25,2025-09-07,7.0,0.7,False,26
MI,ai_in_production,202520,2025-09-08,2025-09-21,7.9,0.84,False,26
MN,ai_in_any_function,202524,2025-11-03,2025-11-16,19.1,2.36,False,27
MN,ai_in_production,202319,2023-08-28,2023-09-10,5.2,1.1,False,27
MN,ai_in_production,202320,2023-09-11,2023-09-24,3.9,0.7,False,27
MN,ai_in_production,202321,2023-09-25,2023-10-08,2.7,0.49,False,27
MN,ai_in_production,202322,2023-10-09,2023-10-22,3.4,0.97,False,27
MN,ai_in_production,202323,2023-10-23,2023-11-05,5.4,0.93,False,27
MN,ai_in_production,202324,2023-11-06,2023-11-19,3.4,0.33,False,27
MN,ai_in_production,202325,2023-11-20,2023-12-03,4.9,0.93,False,27
MN,ai_in_production,202326,2023-12-04,2023-12-17,4.3,0.99,False,27
MN,ai_in_production,202401,2023-12-18,2023-12-31,4.6,0.8,False,27
MN,ai_in_production,202402,2024-01-01,2024-01-14,6.5,1.05,False,27
MN,ai_in_production,202403,2024-01-15,2024-01-28,5.6,0.7,False,27
MN,ai_in_production,202404,2024-01-29,2024-02-11,4.8,1.14,False,27
MN,ai_in_production,202405,2024-02-12,2024-02-25,3.4,0.66,False,27
MN,ai_in_production,202406,2024-02-26,2024-03-10,3.5,1.24,False,27
MN,ai_in_production,202407,2024-03-11,2024-03-24,4.6,0.7,False,27
MN,ai_in_production,202408,2024-03-25,2024-04-07,4.3,0.77,False,27
MN,ai_in_production,202409,2024-04-08,2024-04-21,5.4,0.92,False,27
MN,ai_in_production,202410,2024-04-22,2024-05-05,5.3,1.37,False,27
MN,ai_in_production,202411,2024-05-06,2024-05-19,5.2,1.13,False,27
MN,ai_in_production,202412,2024-05-20,2024-06-02,5.4,1.32,False,27
MN,ai_in_production,202413,2024-06-03,2024-06-16,5.0,1.11,False,27
MN,ai_in_production,202414,2024-06-17,2024-06-30,7.0,1.71,False,27
MN,ai_in_production,202415,2024-07-01,2024-07-14,5.1,1.23,False,27
MN,ai_in_production,202416,2024-07-15,2024-07-28,6.0,1.27,False,27
MN,ai_in_production,202417,2024-07-29,2024-08-11,6.5,1.14,False,27
MN,ai_in_production,202418,2024-08-12,2024-08-25,5.6,0.77,False,27
MN,ai_in_production,202419,2024-08-26,2024-09-08,6.6,1.2,False,27
MN,ai_in_production,202420,2024-09-09,2024-09-22,6.0,0.74,False,27
MN,ai_in_production,202421,2024-09-23,2024-10-06,4.4,0.79,False,27
MN,ai_in_production,202422,2024-10-07,2024-10-20,6.0,1.19,False,27
MN,ai_in_production,202423,2024-10-21,2024-11-03,10.4,1.34,False,27
MN,ai_in_production,202424,2024-11-04,2024-11-17,8.3,1.12,False,27
MN,ai_in_production,202425,2024-11-18,2024-12-01,7.8,0.83,False,27
MN,ai_in_production,202426,2024-12-02,2024-12-15,7.1,1.19,False,27
MN,ai_in_production,202501,2024-12-16,2024-12-29,6.6,1.43,False,27
MN,ai_in_production,202502,2024-12-30,2025-01-12,7.1,1.64,False,27
MN,ai_in_production,202503,2025-01-13,2025-01-26,7.6,1.11,False,27
MN,ai_in_production,202504,2025-01-27,2025-02-09,8.4,0.76,False,27
MN,ai_in_production,202505,2025-02-10,2025-02-23,10.4,1.7,False,27
MN,ai_in_production,202506,2025-02-24,2025-03-09,7.5,1.33,False,27
MN,ai_in_production,202507,2025-03-10,2025-03-23,7.1,0.98,False,27
MN,ai_in_production,202508,2025-03-24,2025-04-06,8.9,1.35,False,27
MN,ai_in_production,202509,2025-04-07,2025-04-20,9.9,1.31,False,27
MN,ai_in_production,202510,2025-04-21,2025-05-04,11.9,1.17,False,27
MN,ai_in_production,202511,2025-05-05,2025-05-18,11.8,1.37,False,27
MN,ai_in_production,202512,2025-05-19,2025-06-01,10.8,1.1,False,27
MN,ai_in_production,202513,2025-06-02,2025-06-15,9.9,1.61,False,27
MN,ai_in_production,202514,2025-06-16,2025-06-29,11.3,2.05,False,27
MN,ai_in_production,202515,2025-06-30,2025-07-13,9.5,1.37,False,27
MN,ai_in_production,202516,2025-07-14,2025-07-27,8.9,1.07,False,27
MN,ai_in_production,202517,2025-07-28,2025-08-10,10.5,1.82,False,27
MN,ai_in_production,202518,2025-08-11,2025-08-24,10.2,1.11,False,27
